ID_Pesquisa,Data_Resposta,Nota_NPS,Estado,Motivo_Principal,ID_Sistema_Feedback,Classificacao_NPS
SRV-004032,2025-11-07,7,PE,Preço,10014,Neutro
SRV-004033,2025-11-15,5,CE,Qualidade do Produto,90431,Detrator
SRV-004034,2025-11-23,4,ES,Atendimento,11674,Detrator
SRV-004035,2025-12-21,5,GO,Atendimento,47867,Detrator
SRV-004036,2025-03-07,4,PE,Preço,95537,Detrator
SRV-004037,2025-12-01,7,MS,Tempo de Entrega,67251,Neutro
SRV-004038,2025-11-25,0,RJ,Variedade,65709,Detrator
SRV-004039,2025-02-16,10,ES,Preço,27864,Promotor
SRV-004040,2025-12-03,6,PE,Atendimento,36321,Detrator
SRV-004041,2025-08-19,9,ES,Atendimento,34082,Promotor
SRV-004042,2025-11-04,9,PR,Preço,50131,Promotor
SRV-004043,2025-05-26,10,MT,Tempo de Entrega,81493,Promotor
SRV-004044,2025-07-26,1,BA,Variedade,14210,Detrator
SRV-004045,2025-05-26,8,SP,Qualidade do Produto,74586,Neutro
SRV-004046,2025-06-01,0,SP,Preço,93605,Detrator
SRV-004047,2025-10-06,10,PE,Variedade,44851,Promotor
SRV-004048,2025-05-20,9,PE,Variedade,36865,Promotor
SRV-004049,2025-05-31,5,ES,Atendimento,93606,Detrator
SRV-004050,2025-01-21,8,GO,Qualidade do Produto,14158,Neutro
SRV-004051,2025-09-11,0,RJ,Preço,67852,Detrator
SRV-004052,2025-03-05,3,GO,Atendimento,59339,Detrator
SRV-004053,2025-08-06,3,PE,Atendimento,30572,Detrator
SRV-004054,2025-03-13,8,AM,Tempo de Entrega,14100,Neutro
SRV-004055,2025-06-11,10,ES,Variedade,54469,Promotor
SRV-004056,2025-05-10,4,SC,Preço,91061,Detrator
SRV-004057,2025-03-10,4,MS,Preço,70861,Detrator
SRV-004058,2025-08-13,5,SP,Preço,28456,Detrator
SRV-004059,2025-09-03,0,MS,Atendimento,65803,Detrator
SRV-004060,2025-03-09,0,PE,Tempo de Entrega,75633,Detrator
SRV-004061,2025-04-17,8,PR,Qualidade do Produto,85019,Neutro
SRV-004062,2025-04-19,2,PA,Atendimento,46232,Detrator
SRV-004063,2025-11-24,3,MG,Qualidade do Produto,77323,Detrator
SRV-004064,2025-04-13,0,ES,Tempo de Entrega,31788,Detrator
SRV-004065,2025-05-21,8,SP,Variedade,26092,Neutro
SRV-004066,2025-03-06,7,AM,Preço,11132,Neutro
SRV-004067,2025-05-14,1,PE,Qualidade do Produto,87850,Detrator
SRV-004068,2025-07-18,7,AM,Atendimento,98118,Neutro
SRV-004069,2025-06-04,6,BA,Qualidade do Produto,23068,Detrator
SRV-004070,2025-03-20,10,ES,Variedade,57401,Promotor
SRV-004071,2025-09-07,5,RJ,Preço,58526,Detrator
SRV-004072,2025-03-28,0,AM,Qualidade do Produto,68958,Detrator
SRV-004073,2025-10-31,6,PE,Variedade,86593,Detrator
SRV-004074,2025-08-29,9,ES,Atendimento,65041,Promotor
SRV-004075,2025-03-29,6,PE,Tempo de Entrega,73372,Detrator
SRV-004076,2025-11-20,8,CE,Atendimento,77562,Neutro
SRV-004077,2025-06-21,0,MG,Preço,74046,Detrator
SRV-004078,2025-12-23,1,RS,Atendimento,78086,Detrator
SRV-004079,2025-01-17,10,RS,Atendimento,17089,Promotor
SRV-004080,2025-08-11,8,CE,Atendimento,26623,Neutro
SRV-004081,2025-10-21,8,GO,Atendimento,59641,Neutro
SRV-004082,2025-11-06,5,ES,Preço,22043,Detrator
SRV-004083,2025-08-07,5,RJ,Variedade,76572,Detrator
SRV-004084,2025-08-22,3,MT,Qualidade do Produto,74136,Detrator
SRV-004085,2025-09-05,3,PE,Tempo de Entrega,98052,Detrator
SRV-004086,2025-02-21,4,ES,Qualidade do Produto,96700,Detrator
SRV-004087,2025-01-15,2,BA,Qualidade do Produto,67061,Detrator
SRV-004088,2025-11-20,0,AM,Tempo de Entrega,16122,Detrator
SRV-004089,2025-04-22,0,RJ,Preço,57346,Detrator
SRV-004090,2025-07-03,6,BA,Tempo de Entrega,26150,Detrator
SRV-004091,2025-12-26,0,MT,Preço,97630,Detrator
SRV-004092,2025-01-07,0,CE,Qualidade do Produto,87228,Detrator
SRV-004093,2025-02-20,2,PR,Preço,22054,Detrator
SRV-004094,2025-11-10,9,RS,Variedade,11767,Promotor
SRV-004095,2025-08-29,3,RS,Tempo de Entrega,14708,Detrator
SRV-004096,2025-09-02,3,MS,Variedade,67999,Detrator
SRV-004097,2025-12-31,1,PE,Qualidade do Produto,62158,Detrator
SRV-004098,2025-07-05,0,MG,Tempo de Entrega,39292,Detrator
SRV-004099,2025-10-14,2,CE,Qualidade do Produto,38082,Detrator
SRV-004100,2025-04-02,10,ES,Variedade,44024,Promotor
SRV-004101,2025-04-16,3,CE,Qualidade do Produto,33461,Detrator
SRV-004102,2025-01-13,2,ES,Tempo de Entrega,15351,Detrator
SRV-004103,2025-05-26,7,PA,Tempo de Entrega,57031,Neutro
SRV-004104,2025-04-29,9,GO,Qualidade do Produto,92628,Promotor
SRV-004105,2025-07-22,0,CE,Tempo de Entrega,49718,Detrator
SRV-004106,2025-05-21,1,PR,Tempo de Entrega,22777,Detrator
SRV-004107,2025-04-25,6,AM,Qualidade do Produto,99856,Detrator
SRV-004108,2025-06-01,3,SC,Variedade,18308,Detrator
SRV-004109,2025-02-26,7,PA,Tempo de Entrega,53441,Neutro
SRV-004110,2025-06-06,10,MG,Tempo de Entrega,90865,Promotor
SRV-004111,2025-11-06,2,GO,Tempo de Entrega,23882,Detrator
SRV-004112,2025-05-13,5,ES,Tempo de Entrega,14714,Detrator
SRV-004113,2025-06-12,8,MG,Qualidade do Produto,53432,Neutro
SRV-004114,2025-10-02,0,RJ,Variedade,91289,Detrator
SRV-004115,2025-07-02,0,CE,Variedade,90166,Detrator
SRV-004116,2025-03-18,7,MS,Preço,27658,Neutro
SRV-004117,2025-11-21,2,PE,Tempo de Entrega,79245,Detrator
SRV-004118,2025-02-13,4,SP,Tempo de Entrega,87027,Detrator
SRV-004119,2025-07-25,0,RJ,Preço,60808,Detrator
SRV-004120,2025-02-07,4,BA,Variedade,49530,Detrator
SRV-004121,2025-11-14,10,PA,Atendimento,18834,Promotor
SRV-004122,2025-01-22,5,RS,Atendimento,24358,Detrator
SRV-004123,2025-03-14,7,MS,Variedade,19872,Neutro
SRV-004124,2025-08-29,2,SP,Tempo de Entrega,68694,Detrator
SRV-004125,2025-06-03,2,PR,Atendimento,97193,Detrator
SRV-004126,2025-08-25,10,CE,Qualidade do Produto,60321,Promotor
SRV-004127,2025-01-05,10,SC,Qualidade do Produto,83709,Promotor
SRV-004128,2025-08-09,9,PR,Preço,26685,Promotor
SRV-004129,2025-11-06,8,ES,Variedade,21333,Neutro
SRV-004130,2025-03-27,3,AM,Variedade,21356,Detrator
SRV-004131,2025-06-26,3,GO,Atendimento,50584,Detrator
SRV-004132,2025-09-16,6,SP,Tempo de Entrega,61362,Detrator
SRV-004133,2025-08-08,1,RS,Variedade,21344,Detrator
SRV-004134,2025-02-07,7,PE,Atendimento,54619,Neutro
SRV-004135,2025-05-22,5,SC,Atendimento,91331,Detrator
SRV-004136,2025-08-23,2,MG,Variedade,11943,Detrator
SRV-004137,2025-07-22,8,PA,Atendimento,70217,Neutro
SRV-004138,2025-11-25,4,CE,Preço,31021,Detrator
SRV-004139,2025-10-21,7,AM,Preço,18348,Neutro
SRV-004140,2025-06-21,6,ES,Variedade,87286,Detrator
SRV-004141,2025-05-05,7,CE,Tempo de Entrega,80921,Neutro
SRV-004142,2025-11-22,6,PR,Preço,26639,Detrator
SRV-004143,2025-03-06,2,PA,Preço,95030,Detrator
SRV-004144,2025-10-08,1,MS,Variedade,74566,Detrator
SRV-004145,2025-09-29,6,MS,Qualidade do Produto,52011,Detrator
SRV-004146,2025-09-01,2,SP,Atendimento,28640,Detrator
SRV-004147,2025-01-15,2,PR,Preço,45402,Detrator
SRV-004148,2025-08-14,1,SP,Qualidade do Produto,75088,Detrator
SRV-004149,2025-05-11,3,PE,Tempo de Entrega,70240,Detrator
SRV-004150,2025-07-14,7,RS,Qualidade do Produto,11891,Neutro
SRV-004151,2025-10-20,0,MG,Variedade,38259,Detrator
SRV-004152,2025-07-28,0,PE,Tempo de Entrega,73021,Detrator
SRV-004153,2025-04-23,4,RJ,Tempo de Entrega,38987,Detrator
SRV-004154,2025-09-01,10,MS,Qualidade do Produto,62616,Promotor
SRV-004155,2025-06-15,4,RS,Variedade,20683,Detrator
SRV-004156,2025-07-10,10,PE,Preço,71083,Promotor
SRV-004157,2025-09-14,0,SC,Qualidade do Produto,19967,Detrator
SRV-004158,2025-11-23,5,CE,Preço,87664,Detrator
SRV-004159,2025-08-06,0,PR,Qualidade do Produto,50194,Detrator
SRV-004160,2025-12-25,4,MS,Preço,95873,Detrator
SRV-004161,2025-10-02,8,RS,Qualidade do Produto,72661,Neutro
SRV-004162,2025-02-21,4,AM,Tempo de Entrega,97738,Detrator
SRV-004163,2025-06-07,5,PA,Atendimento,82307,Detrator
SRV-004164,2025-12-29,7,PA,Tempo de Entrega,53452,Neutro
SRV-004165,2025-02-24,10,SC,Preço,22857,Promotor
SRV-004166,2025-01-14,0,PR,Variedade,41301,Detrator
SRV-004167,2025-09-26,1,AM,Tempo de Entrega,65900,Detrator
SRV-004168,2025-12-06,8,RJ,Atendimento,41460,Neutro
SRV-004169,2025-03-31,2,BA,Preço,96923,Detrator
SRV-004170,2025-01-27,5,PA,Tempo de Entrega,59800,Detrator
SRV-004171,2025-03-30,4,GO,Qualidade do Produto,19832,Detrator
SRV-004172,2025-02-10,10,RS,Variedade,57408,Promotor
SRV-004173,2025-10-31,1,SC,Preço,22626,Detrator
SRV-004174,2025-09-25,6,PR,Tempo de Entrega,67872,Detrator
SRV-004175,2025-05-18,3,PR,Preço,94021,Detrator
SRV-004176,2025-01-06,0,PE,Qualidade do Produto,88959,Detrator
SRV-004177,2025-08-30,3,SP,Atendimento,26802,Detrator
SRV-004178,2025-06-11,5,PE,Tempo de Entrega,26333,Detrator
SRV-004179,2025-06-29,6,SC,Preço,45120,Detrator
SRV-004180,2025-10-24,6,ES,Preço,32159,Detrator
SRV-004181,2025-01-06,6,CE,Preço,34660,Detrator
SRV-004182,2025-09-28,2,AM,Atendimento,66843,Detrator
SRV-004183,2025-09-29,5,RS,Preço,44519,Detrator
SRV-004184,2025-06-05,7,PE,Variedade,94577,Neutro
SRV-004185,2025-03-26,3,PR,Variedade,54935,Detrator
SRV-004186,2025-07-19,7,AM,Preço,32507,Neutro
SRV-004187,2025-01-10,1,PR,Variedade,81060,Detrator
SRV-004188,2025-05-18,9,BA,Tempo de Entrega,94271,Promotor
SRV-004189,2025-08-30,8,RS,Variedade,67223,Neutro
SRV-004190,2025-07-20,8,GO,Preço,37675,Neutro
SRV-004191,2025-06-05,7,GO,Qualidade do Produto,27673,Neutro
SRV-004192,2025-10-02,9,BA,Tempo de Entrega,45470,Promotor
SRV-004193,2025-08-13,9,MT,Atendimento,51603,Promotor
SRV-004194,2025-03-09,0,MS,Preço,94825,Detrator
SRV-004195,2025-07-03,1,CE,Atendimento,41230,Detrator
SRV-004196,2025-07-14,5,RJ,Qualidade do Produto,24542,Detrator
SRV-004197,2025-02-11,9,PE,Atendimento,71407,Promotor
SRV-004198,2025-05-31,4,MG,Preço,63821,Detrator
SRV-004199,2025-03-25,8,SC,Preço,45690,Neutro
SRV-004200,2025-05-14,4,SC,Qualidade do Produto,16654,Detrator
SRV-004201,2025-11-05,1,RJ,Preço,77557,Detrator
SRV-004202,2025-12-20,9,MS,Qualidade do Produto,95544,Promotor
SRV-004203,2025-10-25,3,GO,Qualidade do Produto,98264,Detrator
SRV-004204,2025-01-30,8,RS,Preço,99698,Neutro
SRV-004205,2025-01-09,0,PE,Variedade,37446,Detrator
SRV-004206,2025-06-19,10,MS,Qualidade do Produto,58484,Promotor
SRV-004207,2025-10-17,0,CE,Preço,54078,Detrator
SRV-004208,2025-06-17,6,MT,Variedade,14225,Detrator
SRV-004209,2025-12-10,10,SP,Qualidade do Produto,84745,Promotor
SRV-004210,2025-05-25,2,BA,Variedade,91259,Detrator
SRV-004211,2025-08-16,9,RJ,Tempo de Entrega,55487,Promotor
SRV-004212,2025-11-02,1,AM,Tempo de Entrega,78676,Detrator
SRV-004213,2025-03-17,8,SP,Variedade,21721,Neutro
SRV-004214,2025-08-11,2,BA,Qualidade do Produto,12587,Detrator
SRV-004215,2025-06-26,1,RJ,Preço,49437,Detrator
SRV-004216,2025-07-08,7,SC,Atendimento,28989,Neutro
SRV-004217,2025-10-29,9,PA,Preço,42726,Promotor
SRV-004218,2025-02-15,5,SC,Atendimento,80540,Detrator
SRV-004219,2025-01-17,5,PR,Atendimento,89837,Detrator
SRV-004220,2025-03-07,9,BA,Qualidade do Produto,51168,Promotor
SRV-004221,2025-12-26,10,MG,Variedade,74669,Promotor
SRV-004222,2025-09-18,6,GO,Preço,83040,Detrator
SRV-004223,2025-05-03,6,CE,Variedade,81616,Detrator
SRV-004224,2025-08-19,10,PA,Tempo de Entrega,17408,Promotor
SRV-004225,2025-05-05,5,ES,Qualidade do Produto,14153,Detrator
SRV-004226,2025-04-22,3,RS,Qualidade do Produto,21055,Detrator
SRV-004227,2025-09-29,10,PA,Tempo de Entrega,29760,Promotor
SRV-004228,2025-03-22,8,RS,Preço,27752,Neutro
SRV-004229,2025-09-03,5,GO,Tempo de Entrega,99729,Detrator
SRV-004230,2025-12-13,3,MS,Preço,13800,Detrator
SRV-004231,2025-11-24,2,AM,Atendimento,76573,Detrator
SRV-004232,2025-08-03,3,BA,Qualidade do Produto,40054,Detrator
SRV-004233,2025-12-18,2,RJ,Preço,71816,Detrator
SRV-004234,2025-08-23,1,MT,Variedade,36866,Detrator
SRV-004235,2025-03-23,4,MS,Variedade,10992,Detrator
SRV-004236,2025-10-21,1,RJ,Qualidade do Produto,33696,Detrator
SRV-004237,2025-11-06,5,ES,Tempo de Entrega,70282,Detrator
SRV-004238,2025-03-17,2,GO,Tempo de Entrega,83541,Detrator
SRV-004239,2025-01-15,5,CE,Preço,62838,Detrator
SRV-004240,2025-08-08,10,GO,Tempo de Entrega,39400,Promotor
SRV-004241,2025-08-18,9,PE,Qualidade do Produto,92277,Promotor
SRV-004242,2025-09-22,8,CE,Preço,27565,Neutro
SRV-004243,2025-09-21,0,MS,Atendimento,49585,Detrator
SRV-004244,2025-04-20,5,PE,Tempo de Entrega,44833,Detrator
SRV-004245,2025-11-03,8,GO,Tempo de Entrega,22094,Neutro
SRV-004246,2025-07-19,10,GO,Preço,41280,Promotor
SRV-004247,2025-08-14,3,ES,Variedade,56647,Detrator
SRV-004248,2025-07-04,10,PE,Tempo de Entrega,54378,Promotor
SRV-004249,2025-01-31,1,PA,Qualidade do Produto,29513,Detrator
SRV-004250,2025-04-12,3,AM,Tempo de Entrega,10154,Detrator
SRV-004251,2025-09-16,0,MG,Atendimento,38134,Detrator
SRV-004252,2025-04-09,2,MS,Tempo de Entrega,18678,Detrator
SRV-004253,2025-12-05,9,PR,Variedade,16294,Promotor
SRV-004254,2025-10-26,8,CE,Tempo de Entrega,19574,Neutro
SRV-004255,2025-10-12,9,PE,Preço,45183,Promotor
SRV-004256,2025-09-23,4,SC,Tempo de Entrega,58747,Detrator
SRV-004257,2025-05-20,10,MG,Variedade,76606,Promotor
SRV-004258,2025-10-29,5,CE,Preço,28638,Detrator
SRV-004259,2025-10-13,2,PE,Qualidade do Produto,67194,Detrator
SRV-004260,2025-12-16,4,SC,Preço,57553,Detrator
SRV-004261,2025-08-04,10,ES,Atendimento,36082,Promotor
SRV-004262,2025-02-01,7,AM,Preço,26306,Neutro
SRV-004263,2025-10-30,5,ES,Qualidade do Produto,17807,Detrator
SRV-004264,2025-03-29,3,BA,Tempo de Entrega,98760,Detrator
SRV-004265,2025-03-04,1,RS,Preço,61342,Detrator
SRV-004266,2025-10-06,8,SP,Preço,42143,Neutro
SRV-004267,2025-03-15,0,SC,Preço,68414,Detrator
SRV-004268,2025-11-02,0,BA,Preço,34715,Detrator
SRV-004269,2025-05-04,3,MG,Qualidade do Produto,72054,Detrator
SRV-004270,2025-09-26,6,AM,Variedade,82934,Detrator
SRV-004271,2025-10-12,0,PE,Variedade,22202,Detrator
SRV-004272,2025-05-01,8,CE,Preço,37987,Neutro
SRV-004273,2025-12-12,3,RJ,Qualidade do Produto,45740,Detrator
SRV-004274,2025-07-31,2,AM,Qualidade do Produto,86848,Detrator
SRV-004275,2025-05-28,0,SC,Preço,95890,Detrator
SRV-004276,2025-03-19,9,MS,Atendimento,63871,Promotor
SRV-004277,2025-12-31,3,SP,Preço,23627,Detrator
SRV-004278,2025-01-14,8,MS,Atendimento,61069,Neutro
SRV-004279,2025-05-16,9,MT,Preço,50409,Promotor
SRV-004280,2025-10-31,5,PA,Atendimento,90635,Detrator
SRV-004281,2025-10-07,5,RJ,Atendimento,71486,Detrator
SRV-004282,2025-03-20,0,GO,Preço,11611,Detrator
SRV-004283,2025-08-31,9,PR,Atendimento,41657,Promotor
SRV-004284,2025-07-12,1,SP,Tempo de Entrega,28462,Detrator
SRV-004285,2025-08-30,10,BA,Variedade,86309,Promotor
SRV-004286,2025-02-20,5,SP,Qualidade do Produto,99299,Detrator
SRV-004287,2025-08-20,1,GO,Atendimento,48547,Detrator
SRV-004288,2025-09-16,2,PE,Atendimento,39063,Detrator
SRV-004289,2025-08-06,3,CE,Qualidade do Produto,92273,Detrator
SRV-004290,2025-07-25,10,MT,Atendimento,89397,Promotor
SRV-004291,2025-11-10,4,MG,Qualidade do Produto,62788,Detrator
SRV-004292,2025-11-07,8,MS,Preço,52523,Neutro
SRV-004293,2025-04-30,3,RJ,Tempo de Entrega,40284,Detrator
SRV-004294,2025-03-21,10,PA,Tempo de Entrega,97964,Promotor
SRV-004295,2025-02-11,8,SP,Variedade,73996,Neutro
SRV-004296,2025-01-21,10,PE,Atendimento,76247,Promotor
SRV-004297,2025-01-10,9,PA,Variedade,23706,Promotor
SRV-004298,2025-11-09,2,ES,Preço,20924,Detrator
SRV-004299,2025-06-02,7,MS,Tempo de Entrega,25921,Neutro
SRV-004300,2025-11-08,0,SP,Preço,35432,Detrator
SRV-004301,2025-10-21,10,SP,Preço,27813,Promotor
SRV-004302,2025-03-27,8,RS,Atendimento,75250,Neutro
SRV-004303,2025-04-23,8,RJ,Preço,78956,Neutro
SRV-004304,2025-07-08,9,RS,Tempo de Entrega,12068,Promotor
SRV-004305,2025-04-22,1,MS,Variedade,49927,Detrator
SRV-004306,2025-06-24,3,PA,Tempo de Entrega,80342,Detrator
SRV-004307,2025-11-06,7,RS,Atendimento,40539,Neutro
SRV-004308,2025-10-29,6,PA,Tempo de Entrega,21683,Detrator
SRV-004309,2025-01-04,0,CE,Qualidade do Produto,95151,Detrator
SRV-004310,2025-08-10,4,AM,Variedade,45674,Detrator
SRV-004311,2025-08-09,6,PE,Qualidade do Produto,62703,Detrator
SRV-004312,2025-06-20,3,GO,Qualidade do Produto,68810,Detrator
SRV-004313,2025-11-14,0,RS,Atendimento,96111,Detrator
SRV-004314,2025-08-01,8,GO,Preço,95343,Neutro
SRV-004315,2025-09-10,4,AM,Qualidade do Produto,95977,Detrator
SRV-004316,2025-05-04,10,SP,Tempo de Entrega,97114,Promotor
SRV-004317,2025-05-08,1,MS,Preço,21117,Detrator
SRV-004318,2025-08-01,7,GO,Tempo de Entrega,13665,Neutro
SRV-004319,2025-04-22,10,BA,Tempo de Entrega,54390,Promotor
SRV-004320,2025-03-26,1,BA,Preço,84884,Detrator
SRV-004321,2025-01-04,2,ES,Preço,73887,Detrator
SRV-004322,2025-03-06,9,GO,Tempo de Entrega,58266,Promotor
SRV-004323,2025-11-14,0,BA,Atendimento,65541,Detrator
SRV-004324,2025-12-12,10,ES,Variedade,74802,Promotor
SRV-004325,2025-04-30,1,PA,Variedade,17882,Detrator
SRV-004326,2025-08-31,6,BA,Atendimento,80825,Detrator
SRV-004327,2025-05-17,9,PR,Preço,23910,Promotor
SRV-004328,2025-09-04,1,ES,Tempo de Entrega,50566,Detrator
SRV-004329,2025-02-14,5,SC,Variedade,73073,Detrator
SRV-004330,2025-05-26,2,RJ,Tempo de Entrega,46176,Detrator
SRV-004331,2025-06-25,3,MS,Atendimento,93081,Detrator
SRV-004332,2025-02-11,10,RJ,Tempo de Entrega,40289,Promotor
SRV-004333,2025-10-24,7,RJ,Atendimento,60411,Neutro
SRV-004334,2025-03-30,2,PE,Preço,79626,Detrator
SRV-004335,2025-08-06,9,PA,Atendimento,25362,Promotor
SRV-004336,2025-08-16,5,AM,Atendimento,97610,Detrator
SRV-004337,2025-10-25,0,CE,Variedade,23783,Detrator
SRV-004338,2025-10-18,6,MG,Tempo de Entrega,54162,Detrator
SRV-004339,2025-03-08,7,PA,Variedade,45749,Neutro
SRV-004340,2025-09-08,10,CE,Qualidade do Produto,13554,Promotor
SRV-004341,2025-02-10,7,ES,Atendimento,68568,Neutro
SRV-004342,2025-04-09,2,CE,Qualidade do Produto,28773,Detrator
SRV-004343,2025-11-02,9,MS,Variedade,83694,Promotor
SRV-004344,2025-12-26,0,BA,Tempo de Entrega,76550,Detrator
SRV-004345,2025-12-08,8,ES,Variedade,56295,Neutro
SRV-004346,2025-03-20,5,MT,Tempo de Entrega,40331,Detrator
SRV-004347,2025-10-28,10,CE,Tempo de Entrega,55640,Promotor
SRV-004348,2025-07-18,8,CE,Preço,74877,Neutro
SRV-004349,2025-05-27,6,GO,Atendimento,56969,Detrator
SRV-004350,2025-04-16,0,RS,Variedade,52986,Detrator
SRV-004351,2025-07-12,0,PR,Tempo de Entrega,17585,Detrator
SRV-004352,2025-05-02,5,PE,Variedade,14122,Detrator
SRV-004353,2025-03-18,4,ES,Variedade,26838,Detrator
SRV-004354,2025-11-08,8,MG,Tempo de Entrega,27301,Neutro
SRV-004355,2025-04-22,1,GO,Qualidade do Produto,33107,Detrator
SRV-004356,2025-12-15,7,RJ,Atendimento,67357,Neutro
SRV-004357,2025-10-24,10,SP,Atendimento,98161,Promotor
SRV-004358,2025-06-19,4,MT,Preço,65211,Detrator
SRV-004359,2025-01-06,1,SC,Preço,76025,Detrator
SRV-004360,2025-07-16,9,CE,Preço,76520,Promotor
SRV-004361,2025-04-08,10,RJ,Atendimento,27344,Promotor
SRV-004362,2025-11-25,10,BA,Qualidade do Produto,67202,Promotor
SRV-004363,2025-08-18,5,SC,Atendimento,24959,Detrator
SRV-004364,2025-06-17,9,MS,Atendimento,48751,Promotor
SRV-004365,2025-10-24,7,MS,Atendimento,11869,Neutro
SRV-004366,2025-09-22,3,PR,Atendimento,54264,Detrator
SRV-004367,2025-01-08,1,GO,Qualidade do Produto,40268,Detrator
SRV-004368,2025-06-21,10,RJ,Preço,94564,Promotor
SRV-004369,2025-12-26,4,RS,Variedade,49606,Detrator
SRV-004370,2025-07-14,1,RJ,Preço,23550,Detrator
SRV-004371,2025-09-26,1,GO,Preço,15702,Detrator
SRV-004372,2025-01-19,5,AM,Variedade,88563,Detrator
SRV-004373,2025-12-20,10,PR,Atendimento,71745,Promotor
SRV-004374,2025-12-18,9,RJ,Qualidade do Produto,34459,Promotor
SRV-004375,2025-02-18,8,MT,Qualidade do Produto,66782,Neutro
SRV-004376,2025-12-22,3,CE,Preço,97822,Detrator
SRV-004377,2025-12-04,5,MT,Variedade,16032,Detrator
SRV-004378,2025-06-07,6,MT,Tempo de Entrega,11825,Detrator
SRV-004379,2025-03-07,10,RJ,Atendimento,87090,Promotor
SRV-004380,2025-12-13,5,PA,Preço,58101,Detrator
SRV-004381,2025-02-28,7,RS,Qualidade do Produto,70109,Neutro
SRV-004382,2025-11-05,3,PE,Variedade,22470,Detrator
SRV-004383,2025-11-04,0,PR,Variedade,13770,Detrator
SRV-004384,2025-12-03,6,RS,Preço,37268,Detrator
SRV-004385,2025-06-08,2,ES,Tempo de Entrega,10029,Detrator
SRV-004386,2025-09-28,5,RJ,Qualidade do Produto,40083,Detrator
SRV-004387,2025-05-01,1,MG,Preço,18958,Detrator
SRV-004388,2025-09-11,8,RJ,Tempo de Entrega,18806,Neutro
SRV-004389,2025-09-18,0,PR,Variedade,42162,Detrator
SRV-004390,2025-05-15,5,SC,Atendimento,84732,Detrator
SRV-004391,2025-10-01,5,PA,Qualidade do Produto,44889,Detrator
SRV-004392,2025-02-25,4,PA,Qualidade do Produto,37702,Detrator
SRV-004393,2025-11-27,4,RS,Tempo de Entrega,45777,Detrator
SRV-004394,2025-04-06,0,MG,Preço,62971,Detrator
SRV-004395,2025-04-24,9,ES,Variedade,17739,Promotor
SRV-004396,2025-12-23,4,BA,Tempo de Entrega,34599,Detrator
SRV-004397,2025-01-28,1,ES,Atendimento,46827,Detrator
SRV-004398,2025-11-02,6,RS,Atendimento,86821,Detrator
SRV-004399,2025-01-02,2,MS,Atendimento,78446,Detrator
SRV-004400,2025-07-31,3,SC,Tempo de Entrega,90210,Detrator
SRV-004401,2025-03-09,2,RS,Variedade,93890,Detrator
SRV-004402,2025-05-08,2,SP,Qualidade do Produto,33039,Detrator
SRV-004403,2025-11-29,3,MG,Preço,54929,Detrator
SRV-004404,2025-01-24,4,SC,Qualidade do Produto,53884,Detrator
SRV-004405,2025-09-10,0,MG,Variedade,35146,Detrator
SRV-004406,2025-08-18,3,PA,Qualidade do Produto,55819,Detrator
SRV-004407,2025-06-25,10,AM,Tempo de Entrega,93162,Promotor
SRV-004408,2025-08-09,7,PA,Atendimento,92632,Neutro
SRV-004409,2025-02-05,9,AM,Variedade,41308,Promotor
SRV-004410,2025-01-02,6,RS,Variedade,23054,Detrator
SRV-004411,2025-12-27,8,PE,Qualidade do Produto,89606,Neutro
SRV-004412,2025-10-01,4,MG,Tempo de Entrega,62018,Detrator
SRV-004413,2025-06-26,9,AM,Qualidade do Produto,36250,Promotor
SRV-004414,2025-09-21,3,SP,Qualidade do Produto,24413,Detrator
SRV-004415,2025-07-05,7,CE,Variedade,87391,Neutro
SRV-004416,2025-01-15,8,PA,Qualidade do Produto,48921,Neutro
SRV-004417,2025-10-06,6,GO,Atendimento,81123,Detrator
SRV-004418,2025-07-13,6,SC,Qualidade do Produto,84363,Detrator
SRV-004419,2025-07-17,4,MS,Atendimento,35785,Detrator
SRV-004420,2025-12-15,3,SP,Variedade,66865,Detrator
SRV-004421,2025-11-01,9,SP,Tempo de Entrega,16861,Promotor
SRV-004422,2025-03-05,0,AM,Atendimento,86340,Detrator
SRV-004423,2025-10-17,9,BA,Tempo de Entrega,23979,Promotor
SRV-004424,2025-01-18,9,PE,Tempo de Entrega,76833,Promotor
SRV-004425,2025-03-05,6,RJ,Atendimento,10357,Detrator
SRV-004426,2025-12-28,0,PE,Variedade,57201,Detrator
SRV-004427,2025-11-26,0,PR,Preço,64254,Detrator
SRV-004428,2025-12-24,4,GO,Tempo de Entrega,92160,Detrator
SRV-004429,2025-09-08,8,BA,Tempo de Entrega,20796,Neutro
SRV-004430,2025-01-17,5,RS,Variedade,33238,Detrator
SRV-004431,2025-05-21,2,RS,Variedade,60978,Detrator
SRV-004432,2025-11-04,2,ES,Qualidade do Produto,50883,Detrator
SRV-004433,2025-11-16,6,RJ,Variedade,95478,Detrator
SRV-004434,2025-09-02,5,PR,Tempo de Entrega,79396,Detrator
SRV-004435,2025-10-17,8,AM,Atendimento,14447,Neutro
SRV-004436,2025-12-17,5,MT,Preço,30523,Detrator
SRV-004437,2025-03-28,4,MT,Qualidade do Produto,74079,Detrator
SRV-004438,2025-07-18,9,MG,Atendimento,74823,Promotor
SRV-004439,2025-12-24,6,PA,Preço,59289,Detrator
SRV-004440,2025-06-10,0,AM,Preço,14849,Detrator
