ID_Pedido,Data_Venda,ID_Produto,Quantidade,Faturamento_Bruto,Custo_Total,Regiao,Estado,Forma_Pagamento,Comissao_Percentual,ID_Sist_Antigo
PED-014084,2025-05-26,PROD-126,2,167.37,92.05,Sudeste,RJ,Pix,0.02,81388
PED-014085,2025-08-15,PROD-120,1,41.94,23.07,Sudeste,SP,Boleto,0.02,15876
PED-014086,2025-11-03,PROD-135,1,233.44,182.08,Sul,RS,Cartão de Crédito,0.05,14240
PED-014087,2025-03-18,PROD-105,3,569.59,444.28,Sudeste,MG,Boleto,0.05,96625
PED-014088,2025-05-29,PROD-133,1,160.21,124.96,Sudeste,MG,Boleto,0.02,18350
PED-014089,2025-01-21,PROD-135,3,646.02,503.9,Sudeste,MG,Pix,0.05,65395
PED-014090,2025-10-11,PROD-127,3,103.93,57.16,Nordeste,PE,Pix,0.02,92291
PED-014091,2025-10-21,PROD-129,2,117.9,64.85,Sudeste,MG,Cartão de Crédito,0.02,68040
PED-014092,2025-08-17,PROD-132,1,228.63,178.33,Sudeste,MG,Cartão de Débito,0.05,86378
PED-014093,2025-09-18,PROD-130,2,385.53,300.71,Sul,RS,Pix,0.02,86758
PED-014094,2025-06-28,PROD-123,1,48.05,26.43,Norte,PA,Cartão de Débito,0.02,58947
PED-014095,2025-03-17,PROD-112,3,219.69,120.83,Sudeste,MG,Boleto,0.05,56243
PED-014096,2025-04-18,PROD-129,1,35.42,19.48,Sudeste,RJ,Pix,0.02,40087
PED-014097,2025-04-23,PROD-135,3,631.66,492.69,Sudeste,SP,Pix,0.02,69965
PED-014098,2025-06-30,PROD-122,1,66.3,36.47,Sul,RS,Cartão de Crédito,0.02,74531
PED-014099,2025-11-16,PROD-124,1,89.45,49.2,Sudeste,SP,Boleto,0.05,26567
PED-014100,2025-10-20,PROD-108,1,58.16,31.99,Nordeste,PE,Cartão de Crédito,0.02,91824
PED-014101,2025-04-18,PROD-101,2,407.26,317.66,Sudeste,SP,Cartão de Crédito,0.02,52415
PED-014102,2025-10-14,PROD-104,3,540.34,421.47,Sudeste,SP,Cartão de Crédito,0.05,18081
PED-014103,2025-05-01,PROD-107,1,81.52,44.84,Norte,AM,Pix,0.02,68202
PED-014104,2025-09-29,PROD-126,3,227.58,125.17,Sul,PR,Cartão de Crédito,0.05,15070
PED-014105,2025-07-02,PROD-105,1,150.69,117.54,Sudeste,SP,Boleto,0.05,50962
PED-014106,2025-04-25,PROD-100,1,171.04,133.41,Sul,PR,Boleto,0.05,44519
PED-014107,2025-12-19,PROD-106,6,315.23,173.38,Sudeste,MG,Cartão de Crédito,0.05,18235
PED-014108,2025-12-16,PROD-106,6,242.19,133.2,Centro-Oeste,MT,Pix,0.05,63648
PED-014109,2025-12-04,PROD-119,6,440.1,242.06,Nordeste,PE,Cartão de Débito,0.02,87470
PED-014110,2025-10-08,PROD-134,1,246.94,192.61,Sul,RS,Cartão de Débito,0.02,89622
PED-014111,2025-05-16,PROD-134,1,197.71,154.21,Centro-Oeste,GO,Cartão de Débito,0.02,90151
PED-014112,2025-12-18,PROD-102,3,577.38,450.36,Sudeste,SP,Cartão de Crédito,0.02,53669
PED-014113,2025-12-13,PROD-125,1,33.11,18.21,Sudeste,MG,Boleto,0.05,63664
PED-014114,2025-12-12,PROD-124,3,266.36,146.5,Sudeste,MG,Cartão de Crédito,0.02,30792
PED-014115,2025-08-10,PROD-115,1,57.12,31.42,Sudeste,MG,Boleto,0.02,72954
PED-014116,2025-04-27,PROD-115,3,189.85,104.42,Sudeste,MG,Cartão de Crédito,0.02,89967
PED-014117,2025-05-04,PROD-130,1,209.05,163.06,Centro-Oeste,MT,Boleto,0.02,91951
PED-014118,2025-09-28,PROD-109,1,59.71,32.84,Sul,RS,Pix,0.02,16678
PED-014119,2025-06-30,PROD-131,2,377.83,294.71,Centro-Oeste,GO,Cartão de Débito,0.02,19803
PED-014120,2025-10-16,PROD-109,2,124.14,68.28,Sudeste,SP,Cartão de Débito,0.02,38734
PED-014121,2025-11-24,PROD-127,2,109.92,60.46,Centro-Oeste,GO,Pix,0.05,97248
PED-014122,2025-07-09,PROD-128,1,53.0,29.15,Sul,SC,Cartão de Débito,0.05,28058
PED-014123,2025-05-28,PROD-133,1,240.8,187.82,Sul,PR,Cartão de Débito,0.05,26875
PED-014124,2025-02-16,PROD-109,2,100.87,55.48,Sul,SC,Cartão de Crédito,0.02,56487
PED-014125,2025-01-12,PROD-107,2,175.32,96.43,Nordeste,BA,Cartão de Crédito,0.05,88675
PED-014126,2025-02-02,PROD-114,2,141.0,77.55,Sul,PR,Cartão de Débito,0.05,75718
PED-014127,2025-06-12,PROD-113,2,65.87,36.23,Sul,RS,Cartão de Débito,0.05,53055
PED-014128,2025-07-04,PROD-108,2,174.07,95.74,Norte,AM,Cartão de Débito,0.05,65887
PED-014129,2025-04-21,PROD-109,2,175.42,96.48,Sul,PR,Cartão de Crédito,0.05,87449
PED-014130,2025-02-17,PROD-104,2,347.06,270.71,Sul,PR,Boleto,0.02,57975
PED-014131,2025-12-02,PROD-115,1,39.45,21.7,Norte,AM,Cartão de Débito,0.02,47863
PED-014132,2025-07-28,PROD-123,3,150.52,82.79,Norte,PA,Pix,0.02,16156
PED-014133,2025-03-20,PROD-105,2,379.94,296.35,Sul,PR,Cartão de Crédito,0.05,17506
PED-014134,2025-12-24,PROD-115,1,68.3,37.57,Sudeste,SP,Cartão de Débito,0.05,88179
PED-014135,2025-09-05,PROD-114,1,55.24,30.38,Sudeste,MG,Boleto,0.02,46452
PED-014136,2025-01-21,PROD-122,3,238.87,131.38,Nordeste,BA,Cartão de Crédito,0.02,32322
PED-014137,2025-12-19,PROD-117,2,129.11,71.01,Centro-Oeste,MT,Pix,0.05,88035
PED-014138,2025-08-21,PROD-107,2,60.24,33.13,Nordeste,CE,Cartão de Débito,0.02,85701
PED-014139,2025-11-27,PROD-109,3,165.84,91.21,Sudeste,SP,Boleto,0.02,70996
PED-014140,2025-07-06,PROD-111,1,44.86,24.67,Sudeste,MG,Cartão de Débito,0.05,42892
PED-014141,2025-11-09,PROD-120,1,53.3,29.32,Sul,PR,Pix,0.02,38673
PED-014142,2025-11-07,PROD-129,3,176.51,97.08,Sudeste,RJ,Boleto,0.02,60264
PED-014143,2025-12-24,PROD-125,2,71.86,39.52,Centro-Oeste,MS,Cartão de Crédito,0.05,82365
PED-014144,2025-12-13,PROD-132,1,230.91,180.11,Sudeste,RJ,Cartão de Crédito,0.02,15897
PED-014145,2025-07-22,PROD-116,3,155.29,85.41,Sul,RS,Cartão de Crédito,0.05,31805
PED-014146,2025-12-25,PROD-101,3,651.61,508.26,Sudeste,RJ,Cartão de Débito,0.02,22020
PED-014147,2025-12-16,PROD-104,3,501.93,391.51,Nordeste,BA,Cartão de Crédito,0.02,13851
PED-014148,2025-11-02,PROD-133,2,412.78,321.97,Centro-Oeste,MT,Cartão de Débito,0.05,82245
PED-014149,2025-05-10,PROD-111,3,171.03,94.07,Sudeste,SP,Boleto,0.05,59242
PED-014150,2025-09-10,PROD-109,1,88.32,48.58,Sudeste,MG,Cartão de Crédito,0.05,56841
PED-014151,2025-08-15,PROD-120,3,120.92,66.51,Nordeste,CE,Cartão de Crédito,0.02,65252
PED-014152,2025-06-30,PROD-132,1,197.71,154.21,Sudeste,MG,Boleto,0.02,71242
PED-014153,2025-12-06,PROD-102,3,500.58,390.45,Sudeste,RJ,Boleto,0.02,32265
PED-014154,2025-07-16,PROD-114,1,76.35,41.99,Sudeste,MG,Cartão de Débito,0.02,53382
PED-014155,2025-09-03,PROD-112,2,74.93,41.21,Sudeste,MG,Pix,0.02,20386
PED-014156,2025-10-10,PROD-100,2,403.91,315.05,Centro-Oeste,MT,Cartão de Débito,0.05,21882
PED-014157,2025-07-12,PROD-123,1,80.8,44.44,Nordeste,CE,Boleto,0.05,88286
PED-014158,2025-11-16,PROD-103,3,577.13,450.16,Sul,RS,Cartão de Crédito,0.05,52361
PED-014159,2025-06-04,PROD-126,2,71.03,39.07,Sudeste,RJ,Boleto,0.02,62233
PED-014160,2025-09-28,PROD-102,2,391.52,305.39,Sudeste,MG,Boleto,0.05,41772
PED-014161,2025-06-21,PROD-117,3,127.76,70.27,Centro-Oeste,GO,Cartão de Crédito,0.02,60815
PED-014162,2025-12-21,PROD-109,4,319.48,175.71,Centro-Oeste,MT,Boleto,0.02,54982
PED-014163,2025-08-10,PROD-104,1,182.43,142.3,Sudeste,MG,Cartão de Crédito,0.05,92349
PED-014164,2025-05-27,PROD-112,1,53.07,29.19,Sul,PR,Boleto,0.02,84999
PED-014165,2025-01-01,PROD-109,2,107.88,59.33,Sudeste,SP,Cartão de Débito,0.02,89227
PED-014166,2025-04-24,PROD-124,2,90.63,49.85,Nordeste,BA,Pix,0.05,94902
PED-014167,2025-07-10,PROD-119,1,41.26,22.69,Norte,AM,Boleto,0.05,83466
PED-014168,2025-03-07,PROD-103,2,435.75,339.88,Sul,RS,Pix,0.02,24416
PED-014169,2025-11-22,PROD-128,2,131.99,72.59,Nordeste,PE,Cartão de Débito,0.02,63210
PED-014170,2025-04-12,PROD-106,2,114.17,62.79,Centro-Oeste,GO,Pix,0.05,39392
PED-014171,2025-04-18,PROD-105,3,520.73,406.17,Sudeste,RJ,Cartão de Crédito,0.02,15063
PED-014172,2025-12-12,PROD-128,2,92.18,50.7,Sul,PR,Boleto,0.02,74650
PED-014173,2025-04-29,PROD-133,1,170.64,133.1,Norte,AM,Cartão de Crédito,0.02,85589
PED-014174,2025-12-15,PROD-114,1,63.01,34.66,Nordeste,CE,Cartão de Débito,0.02,78488
PED-014175,2025-11-08,PROD-101,1,159.51,124.42,Sul,SC,Boleto,0.05,50398
PED-014176,2025-09-24,PROD-106,3,186.89,102.79,Centro-Oeste,GO,Boleto,0.02,52642
PED-014177,2025-07-03,PROD-102,3,478.09,372.91,Sudeste,MG,Cartão de Débito,0.02,60875
PED-014178,2025-02-26,PROD-131,3,591.99,461.75,Norte,AM,Pix,0.02,61097
PED-014179,2025-08-29,PROD-133,1,192.4,150.07,Centro-Oeste,MT,Cartão de Débito,0.05,14327
PED-014180,2025-09-01,PROD-101,2,471.01,367.39,Sul,RS,Boleto,0.05,12930
PED-014181,2025-08-12,PROD-100,2,427.83,333.71,Centro-Oeste,GO,Pix,0.05,85680
PED-014182,2025-05-05,PROD-132,2,450.87,351.68,Centro-Oeste,MS,Cartão de Débito,0.02,55148
PED-014183,2025-10-21,PROD-111,3,132.13,72.67,Nordeste,CE,Cartão de Crédito,0.05,36012
PED-014184,2025-05-24,PROD-108,1,60.64,33.35,Nordeste,PE,Cartão de Crédito,0.05,56625
PED-014185,2025-05-01,PROD-131,3,623.76,486.53,Norte,PA,Pix,0.02,99595
PED-014186,2025-10-07,PROD-123,2,178.85,98.37,Nordeste,PE,Cartão de Débito,0.05,20839
PED-014187,2025-01-20,PROD-100,1,231.41,180.5,Sudeste,MG,Cartão de Débito,0.05,54626
PED-014188,2025-09-23,PROD-132,2,369.31,288.06,Sudeste,RJ,Cartão de Crédito,0.05,54301
PED-014189,2025-05-21,PROD-115,3,178.63,98.25,Sudeste,SP,Pix,0.02,12951
PED-014190,2025-03-11,PROD-102,1,216.76,169.07,Sul,RS,Boleto,0.02,95033
PED-014191,2025-07-02,PROD-133,2,303.65,236.85,Sudeste,RJ,Cartão de Crédito,0.02,10333
PED-014192,2025-07-15,PROD-116,2,134.31,73.87,Nordeste,CE,Cartão de Crédito,0.05,59384
PED-014193,2025-12-12,PROD-124,3,138.83,76.36,Sudeste,MG,Pix,0.05,33079
PED-014194,2025-07-11,PROD-104,1,244.02,190.34,Norte,AM,Cartão de Débito,0.02,34394
PED-014195,2025-08-20,PROD-104,2,306.81,239.31,Sul,SC,Cartão de Débito,0.02,72932
PED-014196,2025-05-20,PROD-117,3,206.15,113.38,Nordeste,CE,Pix,0.05,18359
PED-014197,2025-04-09,PROD-127,3,174.64,96.05,Sul,PR,Boleto,0.02,42648
PED-014198,2025-06-20,PROD-130,3,494.78,385.93,Centro-Oeste,MT,Pix,0.02,73869
PED-014199,2025-12-21,PROD-124,2,161.95,89.07,Sul,PR,Pix,0.05,91413
PED-014200,2025-12-13,PROD-111,7,330.1,181.56,Sudeste,RJ,Pix,0.05,97999
PED-014201,2025-03-19,PROD-109,2,153.67,84.52,Sudeste,MG,Pix,0.02,97579
PED-014202,2025-02-23,PROD-135,3,583.88,455.43,Nordeste,BA,Pix,0.05,54772
PED-014203,2025-11-30,PROD-114,1,46.49,25.57,Sudeste,SP,Cartão de Crédito,0.02,35620
PED-014204,2025-08-05,PROD-123,3,221.44,121.79,Norte,PA,Cartão de Débito,0.05,99142
PED-014205,2025-01-08,PROD-124,2,178.36,98.1,Sul,RS,Boleto,0.05,70093
PED-014206,2025-05-14,PROD-115,1,74.33,40.88,Sudeste,MG,Pix,0.02,38998
PED-014207,2025-06-23,PROD-119,1,75.21,41.37,Centro-Oeste,MT,Cartão de Débito,0.02,33356
PED-014208,2025-07-29,PROD-119,1,61.45,33.8,Centro-Oeste,MS,Boleto,0.05,30685
PED-014209,2025-07-21,PROD-117,1,68.02,37.41,Sul,PR,Cartão de Débito,0.02,48612
PED-014210,2025-11-17,PROD-127,3,265.51,146.03,Sudeste,MG,Pix,0.02,84693
PED-014211,2025-10-02,PROD-134,2,477.12,372.15,Nordeste,BA,Pix,0.02,65562
PED-014212,2025-12-05,PROD-127,3,187.75,103.26,Nordeste,PE,Pix,0.05,87721
PED-014213,2025-03-13,PROD-104,2,425.97,332.26,Norte,PA,Pix,0.02,69122
PED-014214,2025-02-07,PROD-119,2,86.12,47.37,Sudeste,MG,Boleto,0.05,42203
PED-014215,2025-06-12,PROD-117,3,136.48,75.06,Sul,SC,Cartão de Débito,0.02,58819
PED-014216,2025-11-23,PROD-124,2,74.92,41.21,Sudeste,SP,Cartão de Débito,0.02,50405
PED-014217,2025-07-03,PROD-110,1,59.46,32.7,Centro-Oeste,MT,Pix,0.05,33278
PED-014218,2025-11-28,PROD-125,2,105.68,58.12,Centro-Oeste,GO,Boleto,0.05,81077
PED-014219,2025-03-07,PROD-100,3,740.42,577.53,Norte,PA,Pix,0.05,74968
PED-014220,2025-09-22,PROD-126,3,115.45,63.5,Nordeste,PE,Cartão de Crédito,0.02,55044
PED-014221,2025-01-14,PROD-117,2,86.5,47.58,Nordeste,CE,Boleto,0.02,62470
PED-014222,2025-05-03,PROD-113,1,88.8,48.84,Nordeste,BA,Pix,0.02,13168
PED-014223,2025-07-10,PROD-111,3,261.0,143.55,Sul,RS,Boleto,0.05,75175
PED-014224,2025-11-29,PROD-128,3,171.23,94.18,Sul,SC,Cartão de Crédito,0.02,65726
PED-014225,2025-06-07,PROD-135,3,487.45,380.21,Sul,SC,Cartão de Crédito,0.05,59884
PED-014226,2025-03-11,PROD-128,2,174.98,96.24,Centro-Oeste,MS,Cartão de Débito,0.05,45332
PED-014227,2025-03-08,PROD-111,1,48.59,26.72,Sudeste,RJ,Cartão de Débito,0.05,14700
PED-014228,2025-02-05,PROD-107,2,97.97,53.88,Centro-Oeste,MT,Boleto,0.02,41474
PED-014229,2025-09-21,PROD-102,1,198.19,154.59,Sul,PR,Pix,0.02,13988
PED-014230,2025-08-17,PROD-108,2,88.74,48.81,Sudeste,MG,Pix,0.02,67317
PED-014231,2025-07-21,PROD-114,1,57.84,31.81,Norte,PA,Pix,0.02,30780
PED-014232,2025-03-11,PROD-132,2,460.11,358.89,Sudeste,MG,Cartão de Débito,0.05,81298
PED-014233,2025-09-04,PROD-133,1,197.0,153.66,Sudeste,RJ,Boleto,0.05,46945
PED-014234,2025-02-15,PROD-101,1,192.0,149.76,Sudeste,MG,Cartão de Débito,0.02,97410
PED-014235,2025-02-22,PROD-111,3,136.01,74.81,Sul,SC,Pix,0.05,45981
PED-014236,2025-01-16,PROD-103,3,575.42,448.83,Sul,RS,Boleto,0.02,26415
PED-014237,2025-05-09,PROD-109,3,222.85,122.57,Sudeste,MG,Boleto,0.05,83085
PED-014238,2025-03-15,PROD-129,1,38.16,20.99,Sul,RS,Boleto,0.05,39843
PED-014239,2025-12-01,PROD-116,2,170.32,93.68,Sudeste,RJ,Boleto,0.02,25659
PED-014240,2025-03-20,PROD-113,2,117.03,64.37,Norte,AM,Pix,0.02,41288
PED-014241,2025-03-19,PROD-123,2,86.81,47.75,Sul,SC,Cartão de Débito,0.02,76679
PED-014242,2025-09-18,PROD-106,1,50.49,27.77,Sul,SC,Cartão de Crédito,0.05,11508
PED-014243,2025-04-21,PROD-101,1,247.95,193.4,Sudeste,RJ,Boleto,0.05,10453
PED-014244,2025-11-11,PROD-118,2,162.14,89.18,Sul,RS,Cartão de Débito,0.05,70083
PED-014245,2025-12-12,PROD-107,3,209.07,114.99,Sul,SC,Cartão de Crédito,0.02,61436
PED-014246,2025-01-08,PROD-122,2,169.04,92.97,Sudeste,MG,Boleto,0.05,25848
PED-014247,2025-12-11,PROD-106,5,306.39,168.51,Sudeste,SP,Pix,0.02,52698
PED-014248,2025-09-15,PROD-112,1,37.42,20.58,Sudeste,MG,Cartão de Débito,0.05,53094
PED-014249,2025-07-11,PROD-126,3,178.12,97.97,Sul,PR,Boleto,0.02,32803
PED-014250,2025-03-06,PROD-131,1,183.36,143.02,Centro-Oeste,MT,Cartão de Débito,0.05,66929
PED-014251,2025-02-25,PROD-100,3,508.39,396.54,Sudeste,MG,Boleto,0.02,80998
PED-014252,2025-05-31,PROD-126,3,219.01,120.46,Sudeste,MG,Cartão de Crédito,0.02,19590
PED-014253,2025-06-16,PROD-131,2,353.18,275.48,Norte,PA,Pix,0.02,59745
PED-014254,2025-10-23,PROD-101,2,399.45,311.57,Nordeste,PE,Cartão de Débito,0.05,37511
PED-014255,2025-05-15,PROD-109,1,63.26,34.79,Nordeste,PE,Cartão de Crédito,0.02,54001
PED-014256,2025-10-18,PROD-126,2,68.93,37.91,Sul,PR,Cartão de Débito,0.02,73026
PED-014257,2025-01-14,PROD-113,2,62.97,34.63,Nordeste,PE,Cartão de Débito,0.05,31793
PED-014258,2025-01-16,PROD-112,1,82.32,45.28,Centro-Oeste,GO,Cartão de Débito,0.05,92088
PED-014259,2025-03-30,PROD-134,1,228.95,178.58,Sudeste,MG,Pix,0.02,80396
PED-014260,2025-09-05,PROD-102,3,458.84,357.9,Nordeste,PE,Pix,0.05,81330
PED-014261,2025-11-24,PROD-122,2,175.77,96.67,Norte,AM,Pix,0.05,30343
PED-014262,2025-05-08,PROD-135,3,716.51,558.88,Sudeste,MG,Boleto,0.05,12929
PED-014263,2025-12-22,PROD-108,4,255.87,140.73,Sul,RS,Cartão de Crédito,0.02,78694
PED-014264,2025-02-22,PROD-113,2,155.84,85.71,Nordeste,PE,Pix,0.05,37947
PED-014265,2025-02-15,PROD-129,2,135.27,74.4,Sudeste,RJ,Cartão de Crédito,0.02,31085
PED-014266,2025-01-30,PROD-118,2,62.72,34.5,Sul,PR,Boleto,0.05,38759
PED-014267,2025-01-08,PROD-115,1,75.25,41.39,Centro-Oeste,GO,Cartão de Débito,0.05,88663
PED-014268,2025-12-14,PROD-101,1,199.63,155.71,Sul,SC,Boleto,0.05,99286
PED-014269,2025-01-26,PROD-123,2,99.23,54.58,Sudeste,MG,Pix,0.02,84348
PED-014270,2025-05-16,PROD-129,1,79.71,43.84,Nordeste,BA,Cartão de Débito,0.02,29260
PED-014271,2025-08-10,PROD-134,2,352.94,275.29,Sudeste,SP,Pix,0.02,18057
PED-014272,2025-01-28,PROD-102,2,358.99,280.01,Nordeste,PE,Cartão de Débito,0.02,35346
PED-014273,2025-05-17,PROD-113,3,189.35,104.14,Nordeste,BA,Cartão de Débito,0.02,21568
PED-014274,2025-12-11,PROD-135,1,213.3,166.37,Sul,RS,Boleto,0.05,23415
PED-014275,2025-03-18,PROD-110,2,109.86,60.42,Sudeste,MG,Cartão de Crédito,0.05,15547
PED-014276,2025-08-07,PROD-132,3,663.8,517.76,Nordeste,PE,Cartão de Crédito,0.02,19742
PED-014277,2025-12-08,PROD-124,3,116.26,63.94,Sul,SC,Cartão de Débito,0.02,95247
PED-014278,2025-01-23,PROD-110,2,123.45,67.9,Sudeste,RJ,Pix,0.02,79079
PED-014279,2025-03-06,PROD-122,2,123.87,68.13,Sul,RS,Boleto,0.02,11495
PED-014280,2025-03-14,PROD-121,3,104.26,57.34,Sudeste,RJ,Boleto,0.02,15736
PED-014281,2025-06-04,PROD-106,2,111.73,61.45,Sudeste,MG,Pix,0.02,90189
PED-014282,2025-01-17,PROD-125,1,50.68,27.87,Sul,SC,Cartão de Crédito,0.02,80653
PED-014283,2025-04-03,PROD-118,3,215.4,118.47,Centro-Oeste,GO,Cartão de Débito,0.02,94533
PED-014284,2025-01-23,PROD-128,1,68.89,37.89,Sudeste,RJ,Cartão de Débito,0.02,57210
PED-014285,2025-09-24,PROD-103,3,733.82,572.38,Sudeste,RJ,Cartão de Débito,0.05,49095
PED-014286,2025-06-27,PROD-108,1,89.33,49.13,Sudeste,RJ,Cartão de Crédito,0.05,98477
PED-014287,2025-07-01,PROD-102,1,231.55,180.61,Sudeste,MG,Cartão de Crédito,0.02,67173
PED-014288,2025-03-14,PROD-123,3,93.1,51.2,Sul,SC,Cartão de Débito,0.05,70038
PED-014289,2025-07-12,PROD-122,1,49.38,27.16,Sudeste,SP,Boleto,0.05,23524
PED-014290,2025-06-17,PROD-117,2,122.62,67.44,Sudeste,SP,Boleto,0.02,22541
PED-014291,2025-02-01,PROD-134,3,627.95,489.8,Centro-Oeste,MT,Boleto,0.02,92688
PED-014292,2025-01-11,PROD-122,1,56.57,31.11,Sul,SC,Boleto,0.02,76991
PED-014293,2025-09-28,PROD-108,1,35.44,19.49,Sudeste,MG,Boleto,0.05,58998
PED-014294,2025-12-22,PROD-111,6,223.11,122.71,Sul,RS,Cartão de Crédito,0.02,26117
PED-014295,2025-09-02,PROD-115,3,236.25,129.94,Sudeste,RJ,Pix,0.05,36493
PED-014296,2025-09-25,PROD-126,3,100.13,55.07,Sudeste,SP,Cartão de Crédito,0.02,80143
PED-014297,2025-02-02,PROD-111,3,94.27,51.85,Norte,PA,Boleto,0.02,75721
PED-014298,2025-08-15,PROD-134,3,617.29,481.49,Sudeste,MG,Boleto,0.05,30715
PED-014299,2025-03-28,PROD-115,3,174.55,96.0,Sudeste,RJ,Pix,0.05,56492
PED-014300,2025-04-26,PROD-129,1,56.51,31.08,Sudeste,SP,Cartão de Débito,0.02,35844
PED-014301,2025-09-08,PROD-131,2,426.41,332.6,Norte,PA,Boleto,0.05,59294
PED-014302,2025-06-06,PROD-118,2,108.99,59.94,Nordeste,PE,Boleto,0.02,82416
PED-014303,2025-07-16,PROD-135,2,380.11,296.49,Sudeste,MG,Pix,0.02,31177
PED-014304,2025-11-02,PROD-121,3,106.2,58.41,Nordeste,PE,Cartão de Crédito,0.05,73144
PED-014305,2025-11-13,PROD-120,1,32.02,17.61,Sudeste,MG,Pix,0.02,83312
PED-014306,2025-06-22,PROD-135,2,422.13,329.26,Sul,RS,Boleto,0.02,96070
PED-014307,2025-08-21,PROD-103,3,541.05,422.02,Sudeste,MG,Cartão de Débito,0.05,34768
PED-014308,2025-12-19,PROD-131,1,213.41,166.46,Sudeste,MG,Cartão de Crédito,0.05,41425
PED-014309,2025-10-27,PROD-103,1,223.6,174.41,Nordeste,BA,Cartão de Crédito,0.05,67890
PED-014310,2025-11-18,PROD-110,3,220.92,121.51,Norte,PA,Cartão de Crédito,0.05,79665
PED-014311,2025-01-16,PROD-109,3,221.15,121.63,Sudeste,RJ,Cartão de Crédito,0.02,73786
PED-014312,2025-10-04,PROD-119,1,84.89,46.69,Norte,AM,Boleto,0.02,38832
PED-014313,2025-11-17,PROD-114,1,78.23,43.03,Norte,PA,Cartão de Débito,0.05,24435
PED-014314,2025-09-04,PROD-113,3,245.35,134.94,Centro-Oeste,MS,Cartão de Débito,0.05,66994
PED-014315,2025-11-27,PROD-112,3,175.69,96.63,Centro-Oeste,MT,Cartão de Débito,0.02,92044
PED-014316,2025-02-21,PROD-111,2,120.66,66.36,Sudeste,MG,Cartão de Débito,0.02,99505
PED-014317,2025-02-10,PROD-103,2,365.81,285.33,Norte,PA,Boleto,0.02,67144
PED-014318,2025-06-18,PROD-112,1,37.66,20.71,Centro-Oeste,MT,Boleto,0.05,11877
PED-014319,2025-03-26,PROD-103,2,381.82,297.82,Sul,RS,Cartão de Débito,0.02,63626
PED-014320,2025-03-06,PROD-101,1,207.35,161.73,Centro-Oeste,GO,Boleto,0.05,87624
PED-014321,2025-12-07,PROD-115,3,252.36,138.8,Sul,RS,Cartão de Débito,0.02,17055
PED-014322,2025-10-31,PROD-114,1,68.37,37.6,Nordeste,PE,Pix,0.05,78375
PED-014323,2025-09-17,PROD-130,2,384.25,299.72,Sul,RS,Boleto,0.05,85760
PED-014324,2025-01-29,PROD-102,1,171.15,133.5,Nordeste,PE,Boleto,0.02,33554
PED-014325,2025-04-18,PROD-107,1,88.62,48.74,Sudeste,RJ,Cartão de Débito,0.05,70236
PED-014326,2025-11-22,PROD-125,3,202.59,111.42,Sudeste,SP,Cartão de Débito,0.02,34124
PED-014327,2025-01-13,PROD-123,3,252.84,139.06,Sudeste,MG,Boleto,0.02,64094
PED-014328,2025-10-04,PROD-132,2,496.45,387.23,Sudeste,MG,Pix,0.05,83099
PED-014329,2025-04-26,PROD-121,3,213.29,117.31,Sul,RS,Boleto,0.05,48690
PED-014330,2025-01-20,PROD-108,2,135.73,74.65,Sudeste,MG,Pix,0.02,11371
PED-014331,2025-01-30,PROD-133,1,209.1,163.1,Sudeste,MG,Pix,0.02,29166
PED-014332,2025-07-29,PROD-133,2,481.96,375.93,Norte,PA,Cartão de Débito,0.05,16258
PED-014333,2025-01-26,PROD-126,2,103.2,56.76,Sudeste,SP,Cartão de Débito,0.02,43600
PED-014334,2025-11-10,PROD-110,1,36.77,20.22,Sudeste,MG,Cartão de Crédito,0.02,43938
PED-014335,2025-07-13,PROD-104,1,164.49,128.3,Sudeste,SP,Cartão de Débito,0.05,16008
PED-014336,2025-02-24,PROD-115,2,112.36,61.8,Sudeste,SP,Boleto,0.05,79684
PED-014337,2025-12-22,PROD-108,7,545.31,299.92,Nordeste,PE,Cartão de Débito,0.02,35647
PED-014338,2025-08-14,PROD-134,3,600.02,468.02,Sudeste,MG,Pix,0.05,50520
PED-014339,2025-01-10,PROD-100,3,521.39,406.68,Sudeste,RJ,Cartão de Débito,0.05,47369
PED-014340,2025-04-17,PROD-103,1,165.44,129.04,Sudeste,SP,Cartão de Débito,0.02,85044
PED-014341,2025-06-18,PROD-127,3,194.35,106.89,Sudeste,MG,Cartão de Crédito,0.02,35813
PED-014342,2025-06-02,PROD-123,2,121.19,66.65,Sudeste,MG,Cartão de Débito,0.02,64597
PED-014343,2025-01-02,PROD-128,2,80.46,44.25,Centro-Oeste,MS,Cartão de Crédito,0.05,56581
PED-014344,2025-03-11,PROD-135,2,489.78,382.03,Sudeste,SP,Pix,0.05,85597
PED-014345,2025-04-06,PROD-101,2,467.62,364.74,Sul,RS,Cartão de Crédito,0.05,72527
PED-014346,2025-06-09,PROD-133,3,659.4,514.33,Centro-Oeste,MT,Cartão de Débito,0.02,56155
PED-014347,2025-12-08,PROD-113,2,159.89,87.94,Sul,SC,Boleto,0.05,73916
PED-014348,2025-12-12,PROD-125,2,103.43,56.89,Sudeste,MG,Cartão de Crédito,0.05,72012
PED-014349,2025-06-07,PROD-104,2,306.75,239.27,Sudeste,SP,Pix,0.05,85524
PED-014350,2025-11-29,PROD-122,2,131.76,72.47,Nordeste,PE,Cartão de Débito,0.05,90766
PED-014351,2025-11-20,PROD-121,3,225.61,124.09,Nordeste,PE,Boleto,0.02,60597
